model,fold,feature_alpha,label_noise_p,flipped_labels,suspect_labels,accuracy,precision_m,recall_m,specificity_b,f1_m,roc_auc
rf_robust,35,0.0,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9947089947089947
logreg_baseline,36,0.0,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9986772486772486
svm_rbf_baseline,36,0.0,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
rf_baseline,36,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,36,0.0,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
svm_rbf_robust,36,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
rf_robust,36,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
logreg_baseline,37,0.0,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9933862433862434
svm_rbf_baseline,37,0.0,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9880952380952381
rf_baseline,37,0.0,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.968915343915344
logreg_robust,37,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9947089947089947
svm_rbf_robust,37,0.0,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9880952380952381
rf_robust,37,0.0,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9616402116402116
logreg_baseline,38,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,38,0.0,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
rf_baseline,38,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,38,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,38,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,38,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_baseline,39,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,39,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,39,0.0,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_robust,39,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,39,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,39,0.0,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_baseline,40,0.0,0.0,0,26,0.9821428571428571,1.0,0.9523809523809523,1.0,0.975609756097561,0.982312925170068
svm_rbf_baseline,40,0.0,0.0,0,26,0.9464285714285714,0.95,0.9047619047619048,0.9714285714285714,0.926829268292683,0.9877551020408163
rf_baseline,40,0.0,0.0,0,26,0.9464285714285714,0.95,0.9047619047619048,0.9714285714285714,0.926829268292683,0.980952380952381
logreg_robust,40,0.0,0.0,0,26,0.9821428571428571,1.0,0.9523809523809523,1.0,0.975609756097561,0.982312925170068
svm_rbf_robust,40,0.0,0.0,0,26,0.9464285714285714,0.95,0.9047619047619048,0.9714285714285714,0.926829268292683,0.9850340136054422
rf_robust,40,0.0,0.0,0,26,0.9285714285714286,0.9047619047619048,0.9047619047619048,0.9428571428571428,0.9047619047619048,0.9795918367346939
logreg_baseline,41,0.0,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.9922077922077921
svm_rbf_baseline,41,0.0,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.990909090909091
rf_baseline,41,0.0,0.0,0,26,0.9473684210526315,1.0,0.8636363636363636,1.0,0.926829268292683,0.9714285714285714
logreg_robust,41,0.0,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9909090909090909
svm_rbf_robust,41,0.0,0.0,0,26,0.9298245614035088,1.0,0.8181818181818182,1.0,0.9,0.9857142857142858
rf_robust,41,0.0,0.0,0,26,0.9298245614035088,0.95,0.8636363636363636,0.9714285714285714,0.9047619047619048,0.9662337662337662
logreg_baseline,42,0.0,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.9987012987012986
svm_rbf_baseline,42,0.0,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9987012987012986
rf_baseline,42,0.0,0.0,0,26,0.9122807017543859,0.9047619047619048,0.8636363636363636,0.9428571428571428,0.8837209302325582,0.9896103896103896
logreg_robust,42,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,42,0.0,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9974025974025974
rf_robust,42,0.0,0.0,0,26,0.9298245614035088,0.9090909090909091,0.9090909090909091,0.9428571428571428,0.9090909090909091,0.9883116883116883
logreg_baseline,43,0.0,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9947089947089947
svm_rbf_baseline,43,0.0,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9933862433862435
rf_baseline,43,0.0,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9920634920634921
logreg_robust,43,0.0,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.996031746031746
svm_rbf_robust,43,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9947089947089947
rf_robust,43,0.0,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.992063492063492
logreg_baseline,44,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9761904761904762
svm_rbf_baseline,44,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9828042328042328
rf_baseline,44,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9768518518518519
logreg_robust,44,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9788359788359788
svm_rbf_robust,44,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9854497354497354
rf_robust,44,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9854497354497354
logreg_baseline,45,0.0,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9986772486772486
svm_rbf_baseline,45,0.0,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,1.0
rf_baseline,45,0.0,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9986772486772487
logreg_robust,45,0.0,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9986772486772486
svm_rbf_robust,45,0.0,0.0,0,26,0.9298245614035088,1.0,0.8095238095238095,1.0,0.8947368421052632,0.996031746031746
rf_robust,45,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9947089947089947
logreg_baseline,46,0.0,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
svm_rbf_baseline,46,0.0,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9986772486772486
rf_baseline,46,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,46,0.0,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
svm_rbf_robust,46,0.0,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
rf_robust,46,0.0,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9986772486772486
logreg_baseline,47,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9947089947089947
svm_rbf_baseline,47,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.996031746031746
rf_baseline,47,0.0,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.988095238095238
logreg_robust,47,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9933862433862435
svm_rbf_robust,47,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.996031746031746
rf_robust,47,0.0,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.9933862433862435
logreg_baseline,48,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,48,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,48,0.0,0.0,0,26,0.9298245614035088,0.84,1.0,0.8888888888888888,0.9130434782608695,0.9947089947089947
logreg_robust,48,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,48,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,48,0.0,0.0,0,26,0.9298245614035088,0.84,1.0,0.8888888888888888,0.9130434782608695,0.9947089947089947
logreg_baseline,49,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9973544973544973
svm_rbf_baseline,49,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,49,0.0,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
logreg_robust,49,0.0,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
svm_rbf_robust,49,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,49,0.0,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,0.9986772486772486
logreg_baseline,50,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,50,0.0,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,1.0
rf_baseline,50,0.0,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,1.0
logreg_robust,50,0.0,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,50,0.0,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,1.0
rf_robust,50,0.0,0.0,0,26,0.9642857142857143,0.9130434782608695,1.0,0.9428571428571428,0.9545454545454546,0.9972789115646259
